,CustomerID,Churn,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,MaritalStatus,AgeGroup,Gender,HourSpendOnApp,OrderCount,OrderAmountHikeFromlastYear,DaySinceLastOrder,PreferedOrderCat,NumberOfStreamerFollowed,SatisfactionScore,Complain,CouponUsed,DiscountAmount
3075,53076,1,1.0,Pad,1,11.0,Single,4,Male,3.0,2.0,24.0,1.0,Mobile Phone,20,2,1,2.0,148
3076,53077,0,11.0,Mobile Phone,1,21.0,Married,4,Female,4.0,13.0,13.0,18.0,Mobile Phone,3,5,0,4.0,155
3077,53078,0,14.0,Mobile Phone,3,9.0,Married,4,Female,3.0,2.0,13.0,4.0,Laptop & Accessory,9,4,0,1.0,182
3078,53079,0,16.0,Mobile Phone,1,7.0,Married,4,Female,4.0,2.0,17.0,3.0,Mobile Phone,5,5,0,2.0,151
3079,53080,0,11.0,Mobile Phone,1,17.0,Single,4,Male,3.0,2.0,13.0,2.0,Laptop & Accessory,4,4,1,1.0,167
3081,53082,0,14.0,Mobile Phone,1,9.0,Divorced,5,Female,4.0,2.0,23.0,1.0,Laptop & Accessory,8,3,0,2.0,159
3083,53084,0,8.0,Pad,3,11.0,Divorced,4,Female,4.0,2.0,16.0,3.0,Laptop & Accessory,11,3,0,2.0,190
3084,53085,0,5.0,Mobile Phone,1,14.0,Divorced,4,Female,3.0,4.0,13.0,13.0,Laptop & Accessory,3,5,0,4.0,168
3085,53086,0,17.0,Pad,1,28.0,Divorced,4,Male,4.0,2.0,21.0,3.0,Mobile Phone,9,2,0,1.0,148
3086,53087,0,17.0,Mobile Phone,1,15.0,Married,4,Female,4.0,2.0,15.0,3.0,Laptop & Accessory,6,3,1,1.0,170
3087,53088,0,1.0,Mobile Phone,3,11.0,Single,5,Female,3.0,2.0,12.0,4.0,Laptop & Accessory,3,2,1,1.0,170
3088,53089,0,11.0,Pad,1,32.0,Divorced,4,Female,4.0,11.0,16.0,8.0,Laptop & Accessory,5,3,1,4.0,169
3089,53090,0,5.0,PC,1,7.0,Divorced,5,Male,4.0,4.0,13.0,3.0,Mobile Phone,3,5,0,1.0,147
3092,53093,0,4.0,Mobile Phone,3,19.0,Single,4,Female,3.0,5.0,12.0,5.0,Laptop & Accessory,2,3,0,4.0,191
3093,53094,0,15.0,Mobile Phone,3,7.0,Divorced,3,Male,3.0,2.0,17.0,8.0,Fashion,3,5,0,2.0,209
3094,53095,0,2.0,Mobile Phone,1,24.0,Married,4,Male,4.0,2.0,13.0,9.0,Laptop & Accessory,3,5,0,1.0,171
3095,53096,1,1.0,Mobile Phone,1,10.0,Divorced,4,Male,4.0,2.0,14.0,3.0,Mobile Phone,7,5,0,2.0,165
3096,53097,0,26.0,Mobile Phone,1,10.0,Divorced,5,Male,3.0,2.0,15.0,5.0,Fashion,4,3,1,1.0,205
3097,53098,0,19.0,Mobile Phone,1,17.0,Divorced,4,Male,4.0,2.0,22.0,3.0,Mobile Phone,5,2,0,2.0,152
3099,53100,0,16.0,Pad,1,36.0,Married,4,Female,4.0,2.0,12.0,3.0,Laptop & Accessory,4,3,0,2.0,171
3100,53101,0,4.0,Mobile Phone,1,9.0,Single,6,Female,3.0,2.0,21.0,3.0,Laptop & Accessory,4,2,0,1.0,186
3102,53103,0,23.0,Mobile Phone,1,25.0,Married,4,Female,3.0,2.0,15.0,9.0,Laptop & Accessory,4,3,0,1.0,173
3103,53104,0,16.0,Pad,1,35.0,Divorced,5,Female,3.0,2.0,12.0,5.0,Laptop & Accessory,2,2,0,1.0,170
3104,53105,1,1.0,Mobile Phone,3,7.0,Single,4,Female,4.0,2.0,17.0,5.0,Mobile Phone,3,4,1,2.0,157
3105,53106,1,1.0,Pad,3,13.0,Married,6,Female,3.0,2.0,17.0,1.0,Mobile Phone,2,3,0,2.0,149
3106,53107,0,12.0,Pad,1,9.0,Divorced,4,Male,3.0,2.0,24.0,1.0,Mobile Phone,3,2,1,2.0,142
3108,53109,0,1.0,Mobile Phone,1,30.0,Married,4,Female,3.0,2.0,23.0,3.0,Mobile Phone,3,2,0,2.0,154
3109,53110,0,4.0,Pad,1,10.0,Divorced,4,Male,3.0,2.0,16.0,5.0,Mobile Phone,6,2,0,1.0,146
3111,53112,1,1.0,Mobile Phone,1,32.0,Divorced,5,Female,4.0,2.0,17.0,2.0,Mobile Phone,7,4,0,1.0,150
3112,53113,1,1.0,Mobile Phone,2,9.0,Single,5,Male,3.0,2.0,13.0,1.0,Mobile Phone,3,2,0,2.0,151
3113,53114,0,4.0,Pad,3,29.0,Divorced,4,Female,4.0,8.0,12.0,9.0,Fashion,2,5,0,3.0,209
3116,53117,0,4.0,Pad,1,9.0,Single,4,Female,3.0,7.0,15.0,8.0,Mobile Phone,2,2,0,6.0,151
3118,53119,0,21.0,Mobile Phone,1,9.0,Married,4,Female,4.0,2.0,14.0,5.0,Laptop & Accessory,7,2,0,1.0,176
3120,53121,0,9.0,Mobile Phone,1,29.0,Single,6,Male,3.0,5.0,16.0,4.0,Mobile Phone,2,3,0,3.0,167
3121,53122,0,28.0,Mobile Phone,1,15.0,Single,4,Female,3.0,2.0,12.0,1.0,Laptop & Accessory,9,3,0,2.0,163
3122,53123,0,8.0,Mobile Phone,1,9.0,Married,5,Male,4.0,6.0,13.0,8.0,Mobile Phone,5,3,0,6.0,153
3124,53125,0,5.0,Mobile Phone,1,16.0,Married,4,Male,3.0,2.0,26.0,9.0,Fashion,3,4,0,2.0,231
3126,53127,1,1.0,Mobile Phone,1,17.0,Married,6,Male,3.0,2.0,14.0,4.0,Mobile Phone,9,2,0,1.0,159
3127,53128,0,4.0,Mobile Phone,3,14.0,Single,4,Male,3.0,2.0,15.0,3.0,Mobile Phone,2,4,0,2.0,155
3128,53129,0,9.0,Mobile Phone,1,23.0,Divorced,4,Male,4.0,2.0,13.0,1.0,Fashion,6,3,1,1.0,201
3131,53132,0,16.0,Pad,1,12.0,Divorced,4,Male,4.0,3.0,18.0,1.0,Mobile Phone,6,3,0,3.0,146
3133,53134,1,1.0,Pad,1,11.0,Single,5,Male,3.0,2.0,17.0,3.0,Mobile Phone,7,3,0,2.0,164
3134,53135,0,22.0,Mobile Phone,3,9.0,Divorced,4,Female,3.0,7.0,15.0,8.0,Laptop & Accessory,4,2,0,5.0,166
3136,53137,0,15.0,Pad,3,17.0,Single,4,Male,3.0,2.0,15.0,11.0,Laptop & Accessory,9,2,0,1.0,187
3137,53138,0,9.0,Mobile Phone,3,7.0,Divorced,4,Male,3.0,7.0,12.0,10.0,Laptop & Accessory,11,3,0,4.0,172
3139,53140,0,13.0,Pad,1,15.0,Divorced,4,Female,3.0,2.0,12.0,8.0,Mobile Phone,3,3,0,1.0,163
3140,53141,0,5.0,Mobile Phone,3,9.0,Single,4,Male,4.0,2.0,14.0,6.0,Laptop & Accessory,6,2,1,2.0,191
3141,53142,0,16.0,Mobile Phone,1,31.0,Divorced,4,Male,3.0,6.0,22.0,9.0,Fashion,3,5,1,5.0,199
3142,53143,0,19.0,Mobile Phone,3,9.0,Divorced,4,Male,4.0,4.0,20.0,8.0,Laptop & Accessory,2,4,0,4.0,173
3143,53144,1,1.0,Pad,2,24.0,Married,4,Female,3.0,2.0,12.0,1.0,Mobile Phone,2,3,1,1.0,152
3144,53145,0,3.0,Mobile Phone,1,26.0,Married,4,Male,3.0,2.0,13.0,3.0,Laptop & Accessory,6,2,0,1.0,168
3147,53148,1,1.0,Pad,3,12.0,Single,4,Male,4.0,2.0,15.0,1.0,Mobile Phone,3,4,1,2.0,144
3149,53150,0,15.0,Pad,1,9.0,Single,5,Female,4.0,2.0,18.0,8.0,Laptop & Accessory,4,3,1,1.0,193
3150,53151,0,1.0,Mobile Phone,3,36.0,Married,4,Male,3.0,2.0,13.0,1.0,Laptop & Accessory,7,3,0,2.0,168
3151,53152,0,9.0,Mobile Phone,3,7.0,Single,4,Female,4.0,2.0,17.0,4.0,Laptop & Accessory,3,3,0,1.0,174
3152,53153,0,8.0,Mobile Phone,3,28.0,Single,3,Male,4.0,6.0,13.0,8.0,Laptop & Accessory,3,2,0,6.0,178
3153,53154,1,1.0,PC,1,31.0,Single,6,Male,4.0,2.0,19.0,1.0,Mobile Phone,3,2,1,2.0,148
3154,53155,0,11.0,Mobile Phone,1,7.0,Single,4,Female,3.0,2.0,18.0,3.0,Fashion,6,2,0,2.0,200
3158,53159,0,26.0,Mobile Phone,1,13.0,Married,4,Male,4.0,7.0,13.0,10.0,Laptop & Accessory,5,5,1,3.0,181
3159,53160,1,1.0,Pad,3,18.0,Divorced,3,Male,3.0,2.0,13.0,3.0,Laptop & Accessory,10,3,0,2.0,172
3160,53161,0,1.0,Pad,3,31.0,Divorced,4,Male,3.0,3.0,14.0,2.0,Mobile Phone,2,2,0,1.0,149
3162,53163,0,11.0,Mobile Phone,1,7.0,Divorced,4,Female,4.0,5.0,13.0,4.0,Laptop & Accessory,8,4,0,4.0,189
3164,53165,0,1.0,Mobile Phone,1,30.0,Divorced,3,Male,3.0,2.0,12.0,5.0,Mobile Phone,3,2,1,1.0,152
3165,53166,0,1.0,Mobile Phone,3,35.0,Divorced,4,Male,4.0,2.0,21.0,5.0,Laptop & Accessory,3,4,0,2.0,188
3166,53167,0,1.0,PC,1,24.0,Divorced,5,Male,4.0,2.0,22.0,1.0,Mobile Phone,3,4,0,2.0,146
3168,53169,0,1.0,PC,3,20.0,Divorced,4,Male,3.0,2.0,12.0,7.0,Mobile Phone,3,3,0,2.0,146
3169,53170,1,1.0,Pad,1,14.0,Divorced,4,Female,3.0,2.0,17.0,3.0,Mobile Phone,3,3,1,1.0,154
3170,53171,1,1.0,Pad,3,19.0,Divorced,5,Male,4.0,2.0,19.0,1.0,Mobile Phone,3,5,0,2.0,145
3171,53172,0,8.0,Mobile Phone,1,7.0,Divorced,5,Male,3.0,2.0,14.0,4.0,Mobile Phone,3,2,1,1.0,161
3172,53173,1,1.0,Mobile Phone,3,20.0,Married,4,Male,3.0,2.0,18.0,3.0,Laptop & Accessory,4,5,0,1.0,167
3173,53174,0,9.0,Mobile Phone,1,32.0,Single,5,Male,3.0,2.0,15.0,3.0,Laptop & Accessory,6,2,0,1.0,162
3174,53175,0,5.0,Mobile Phone,3,13.0,Married,3,Male,4.0,6.0,23.0,8.0,Laptop & Accessory,6,2,0,4.0,180
3175,53176,0,1.0,PC,1,13.0,Married,5,Female,4.0,2.0,13.0,4.0,Mobile Phone,2,3,0,2.0,147
3177,53178,0,1.0,Mobile Phone,1,7.0,Single,5,Female,3.0,2.0,14.0,1.0,Mobile Phone,3,4,0,2.0,153
3178,53179,0,16.0,Mobile Phone,1,9.0,Divorced,4,Female,3.0,3.0,14.0,3.0,Laptop & Accessory,3,2,0,3.0,166
3180,53181,0,12.0,Mobile Phone,1,7.0,Single,4,Female,3.0,2.0,18.0,1.0,Mobile Phone,5,5,0,2.0,151
3181,53182,0,17.0,Pad,1,16.0,Married,4,Male,4.0,5.0,14.0,8.0,Laptop & Accessory,5,3,1,3.0,182
3183,53184,0,18.0,Mobile Phone,2,7.0,Single,5,Female,3.0,2.0,12.0,3.0,Laptop & Accessory,6,3,0,2.0,185
3184,53185,0,8.0,Mobile Phone,3,21.0,Married,4,Female,3.0,2.0,19.0,7.0,Mobile Phone,3,3,1,2.0,151
3185,53186,1,1.0,Mobile Phone,3,9.0,Married,4,Male,3.0,2.0,12.0,3.0,Mobile Phone,2,5,0,1.0,155
3186,53187,0,1.0,Mobile Phone,3,29.0,Single,4,Male,3.0,2.0,12.0,3.0,Mobile Phone,3,3,0,2.0,159
3188,53189,0,1.0,Mobile Phone,1,13.0,Divorced,4,Male,4.0,3.0,21.0,3.0,Mobile Phone,2,3,0,3.0,153
3189,53190,0,7.0,Mobile Phone,3,15.0,Married,4,Male,3.0,2.0,13.0,3.0,Laptop & Accessory,2,3,0,2.0,196
3190,53191,0,6.0,Mobile Phone,1,16.0,Divorced,4,Female,4.0,2.0,13.0,6.0,Laptop & Accessory,3,2,1,2.0,188
3191,53192,0,4.0,Pad,1,10.0,Married,4,Female,4.0,2.0,21.0,1.0,Mobile Phone,3,3,0,2.0,146
3192,53193,0,27.0,Mobile Phone,3,7.0,Single,4,Female,3.0,9.0,21.0,11.0,Laptop & Accessory,9,5,0,7.0,209
3193,53194,0,8.0,Mobile Phone,1,7.0,Divorced,4,Male,3.0,9.0,13.0,9.0,Mobile Phone,3,2,0,7.0,152
3194,53195,1,9.0,Pad,3,33.0,Divorced,4,Female,4.0,2.0,15.0,1.0,Laptop & Accessory,4,5,0,1.0,168
3195,53196,0,1.0,Mobile Phone,1,13.0,Divorced,4,Female,4.0,2.0,14.0,3.0,Mobile Phone,3,2,1,1.0,152
3197,53198,0,3.0,Mobile Phone,3,10.0,Divorced,4,Female,4.0,2.0,15.0,3.0,Laptop & Accessory,3,3,0,1.0,181
3198,53199,0,9.0,Mobile Phone,1,13.0,Single,6,Male,3.0,12.0,14.0,9.0,Laptop & Accessory,3,2,0,12.0,191
3199,53200,0,7.0,Pad,1,13.0,Married,4,Male,2.0,5.0,24.0,8.0,Laptop & Accessory,5,2,0,5.0,202
3202,53203,0,1.0,PC,1,10.0,Single,5,Male,3.0,2.0,14.0,2.0,Mobile Phone,2,2,0,1.0,145
3203,53204,1,1.0,PC,1,17.0,Single,4,Male,3.0,2.0,12.0,2.0,Household,3,3,1,1.0,135
3204,53205,1,1.0,Pad,1,10.0,Single,4,Male,4.0,10.0,12.0,8.0,Mobile Phone,3,5,1,10.0,158
3205,53206,0,9.0,Pad,1,10.0,Divorced,5,Male,3.0,2.0,19.0,1.0,Mobile Phone,3,3,0,2.0,138
3206,53207,0,1.0,Mobile Phone,1,11.0,Divorced,3,Male,3.0,2.0,17.0,3.0,Mobile Phone,4,5,0,1.0,153
3207,53208,0,1.0,Mobile Phone,3,15.0,Divorced,3,Male,3.0,2.0,23.0,3.0,Laptop & Accessory,2,4,0,1.0,174
3208,53209,0,12.0,Mobile Phone,3,14.0,Single,5,Female,3.0,2.0,21.0,6.0,Laptop & Accessory,2,2,0,2.0,165
3209,53210,0,3.0,Pad,1,7.0,Married,6,Male,4.0,3.0,19.0,9.0,Mobile Phone,3,2,0,3.0,152
3210,53211,0,22.0,Mobile Phone,3,9.0,Divorced,3,Male,3.0,3.0,13.0,3.0,Laptop & Accessory,5,4,0,3.0,206
3211,53212,0,1.0,Pad,3,10.0,Married,3,Female,4.0,2.0,21.0,5.0,Laptop & Accessory,3,2,1,2.0,171
3212,53213,0,11.0,Mobile Phone,1,17.0,Single,3,Male,4.0,2.0,18.0,1.0,Mobile Phone,5,2,0,2.0,172
3213,53214,0,24.0,Mobile Phone,1,35.0,Divorced,3,Male,4.0,4.0,12.0,9.0,Mobile Phone,3,3,1,4.0,157
3215,53216,1,1.0,Mobile Phone,3,10.0,Single,4,Female,4.0,3.0,15.0,1.0,Laptop & Accessory,11,3,0,2.0,171
3216,53217,0,13.0,Mobile Phone,1,9.0,Single,5,Female,4.0,12.0,12.0,11.0,Laptop & Accessory,3,3,0,3.0,171
3217,53218,0,6.0,Mobile Phone,3,17.0,Single,4,Male,3.0,2.0,13.0,9.0,Laptop & Accessory,3,2,0,1.0,179
3218,53219,1,14.0,Pad,3,15.0,Divorced,4,Male,3.0,2.0,15.0,4.0,Laptop & Accessory,5,3,1,2.0,193
3219,53220,0,12.0,Mobile Phone,1,7.0,Single,3,Female,3.0,2.0,14.0,9.0,Laptop & Accessory,2,2,0,2.0,201
3220,53221,0,1.0,Mobile Phone,1,7.0,Divorced,4,Female,4.0,2.0,12.0,8.0,Fashion,3,5,0,2.0,199
3222,53223,0,21.0,Mobile Phone,3,21.0,Single,4,Male,3.0,2.0,13.0,8.0,Laptop & Accessory,4,5,0,1.0,175
3226,53227,0,31.0,Mobile Phone,3,23.0,Single,4,Male,3.0,3.0,15.0,3.0,Laptop & Accessory,10,5,0,2.0,179
3229,53230,0,24.0,Mobile Phone,3,15.0,Divorced,4,Male,3.0,3.0,16.0,3.0,Mobile Phone,9,4,0,2.0,164
3230,53231,1,1.0,PC,1,7.0,Single,6,Female,4.0,4.0,14.0,8.0,Mobile Phone,9,4,1,2.0,147
3232,53233,0,12.0,Mobile Phone,1,7.0,Single,4,Female,3.0,2.0,15.0,1.0,Fashion,6,3,1,1.0,204
3233,53234,0,18.0,Pad,1,31.0,Single,6,Male,3.0,2.0,15.0,5.0,Mobile Phone,4,3,0,1.0,162
3235,53236,0,4.0,Mobile Phone,3,34.0,Married,4,Male,3.0,8.0,24.0,8.0,Laptop & Accessory,9,2,0,5.0,178
3236,53237,0,3.0,Mobile Phone,3,17.0,Single,4,Male,3.0,2.0,12.0,1.0,Mobile Phone,3,3,0,1.0,151
3237,53238,1,6.0,Pad,1,26.0,Married,3,Male,3.0,3.0,13.0,3.0,Mobile Phone,8,3,1,3.0,153
3238,53239,0,17.0,Pad,3,22.0,Divorced,5,Male,3.0,3.0,19.0,3.0,Laptop & Accessory,5,2,0,1.0,193
3239,53240,0,8.0,Mobile Phone,1,15.0,Single,4,Female,4.0,5.0,12.0,4.0,Laptop & Accessory,5,3,0,2.0,186
3240,53241,0,1.0,Mobile Phone,1,16.0,Divorced,4,Male,3.0,2.0,15.0,3.0,Mobile Phone,3,5,0,1.0,150
3241,53242,0,13.0,Mobile Phone,2,10.0,Divorced,3,Female,3.0,4.0,16.0,7.0,Laptop & Accessory,11,4,0,4.0,189
3243,53244,0,14.0,PC,1,9.0,Single,5,Female,3.0,3.0,21.0,4.0,Mobile Phone,2,2,1,3.0,148
3244,53245,0,1.0,Mobile Phone,1,14.0,Single,5,Female,3.0,2.0,20.0,8.0,Laptop & Accessory,10,5,0,2.0,193
3245,53246,0,3.0,PC,3,17.0,Married,4,Male,3.0,3.0,15.0,3.0,Mobile Phone,3,4,0,1.0,148
3246,53247,0,27.0,PC,1,13.0,Single,4,Male,3.0,3.0,18.0,3.0,Laptop & Accessory,4,2,0,2.0,150
3247,53248,0,9.0,Pad,1,9.0,Married,4,Female,4.0,2.0,12.0,1.0,Laptop & Accessory,4,5,0,1.0,176
3248,53249,0,6.0,Pad,1,31.0,Divorced,4,Male,4.0,5.0,16.0,8.0,Laptop & Accessory,3,2,0,3.0,178
3249,53250,0,12.0,Mobile Phone,1,9.0,Divorced,4,Male,4.0,2.0,14.0,2.0,Mobile Phone,8,3,1,1.0,156
3250,53251,0,8.0,Mobile Phone,1,15.0,Married,4,Female,3.0,2.0,15.0,1.0,Laptop & Accessory,5,5,0,2.0,176
3252,53253,1,1.0,Mobile Phone,1,7.0,Single,4,Male,4.0,8.0,14.0,9.0,Mobile Phone,3,2,1,6.0,152
3253,53254,0,1.0,Mobile Phone,3,33.0,Single,4,Female,3.0,2.0,24.0,5.0,Laptop & Accessory,3,2,0,1.0,187
3254,53255,0,19.0,Mobile Phone,3,9.0,Single,6,Male,3.0,4.0,14.0,2.0,Laptop & Accessory,2,3,0,1.0,191
3255,53256,0,1.0,Mobile Phone,1,17.0,Single,3,Male,4.0,2.0,19.0,3.0,Mobile Phone,3,3,0,2.0,160
3256,53257,1,11.0,Pad,3,34.0,Single,2,Female,4.0,2.0,13.0,4.0,Laptop & Accessory,6,3,1,2.0,189
3257,53258,0,8.0,Mobile Phone,3,9.0,Single,4,Male,3.0,2.0,23.0,5.0,Laptop & Accessory,3,2,0,1.0,188
3258,53259,1,19.0,Mobile Phone,1,9.0,Divorced,4,Male,4.0,2.0,14.0,5.0,Others,7,5,1,2.0,324
3259,53260,0,13.0,Pad,3,15.0,Single,5,Male,4.0,2.0,16.0,10.0,Fashion,3,5,0,1.0,201
3260,53261,0,26.0,Pad,1,26.0,Divorced,4,Male,3.0,2.0,19.0,3.0,Mobile Phone,2,2,0,2.0,168
3261,53262,0,1.0,Pad,1,7.0,Married,6,Female,4.0,3.0,15.0,1.0,Mobile Phone,5,2,0,3.0,169
3262,53263,0,3.0,Mobile Phone,1,34.0,Divorced,4,Female,4.0,2.0,13.0,2.0,Laptop & Accessory,6,3,0,2.0,168
3263,53264,1,1.0,Mobile Phone,3,15.0,Single,5,Male,3.0,2.0,18.0,3.0,Laptop & Accessory,8,5,0,2.0,178
3264,53265,0,8.0,Mobile Phone,1,7.0,Single,2,Female,4.0,2.0,17.0,4.0,Mobile Phone,4,2,0,1.0,158
3265,53266,0,28.0,Mobile Phone,1,26.0,Married,4,Female,4.0,2.0,12.0,5.0,Laptop & Accessory,11,5,1,1.0,180
3266,53267,0,3.0,Pad,3,6.0,Divorced,4,Male,3.0,2.0,20.0,2.0,Laptop & Accessory,2,2,0,1.0,168
3267,53268,0,11.0,Mobile Phone,1,17.0,Married,4,Female,3.0,5.0,14.0,4.0,Mobile Phone,2,5,1,4.0,153
3268,53269,0,12.0,Pad,1,9.0,Single,2,Female,4.0,5.0,13.0,13.0,Laptop & Accessory,8,5,1,5.0,185
3269,53270,0,8.0,Mobile Phone,1,9.0,Single,5,Female,3.0,2.0,12.0,4.0,Mobile Phone,3,5,0,2.0,169
3270,53271,0,9.0,Mobile Phone,3,15.0,Divorced,4,Female,4.0,2.0,17.0,3.0,Mobile Phone,3,2,0,1.0,151
3271,53272,0,4.0,Mobile Phone,1,7.0,Divorced,6,Male,3.0,2.0,22.0,3.0,Mobile Phone,5,3,0,2.0,163
3272,53273,0,14.0,Pad,1,9.0,Divorced,2,Female,3.0,4.0,25.0,8.0,Laptop & Accessory,3,4,0,1.0,167
3273,53274,0,8.0,Mobile Phone,3,15.0,Divorced,4,Female,4.0,2.0,18.0,3.0,Laptop & Accessory,7,5,0,2.0,190
3275,53276,1,1.0,PC,1,13.0,Divorced,2,Male,4.0,2.0,22.0,1.0,Mobile Phone,3,5,1,2.0,141
3276,53277,0,1.0,Pad,1,16.0,Married,5,Male,3.0,2.0,12.0,1.0,Mobile Phone,3,4,0,2.0,152
3277,53278,0,26.0,Mobile Phone,1,18.0,Divorced,4,Female,3.0,2.0,21.0,5.0,Laptop & Accessory,10,3,0,2.0,156
3279,53280,1,1.0,PC,1,7.0,Divorced,5,Female,3.0,2.0,12.0,1.0,Mobile Phone,3,5,1,1.0,148
3281,53282,1,1.0,Mobile Phone,3,23.0,Single,4,Female,4.0,2.0,16.0,3.0,Laptop & Accessory,7,5,0,2.0,178
3283,53284,0,13.0,Mobile Phone,1,7.0,Divorced,4,Female,3.0,2.0,16.0,6.0,Laptop & Accessory,2,4,0,1.0,177
3284,53285,0,3.0,Mobile Phone,1,30.0,Divorced,2,Male,3.0,2.0,25.0,8.0,Mobile Phone,3,3,0,2.0,152
3286,53287,0,9.0,Mobile Phone,1,7.0,Single,2,Female,3.0,3.0,14.0,3.0,Mobile Phone,5,3,0,1.0,150
3287,53288,0,16.0,Mobile Phone,1,7.0,Divorced,5,Female,3.0,2.0,14.0,3.0,Laptop & Accessory,11,2,1,1.0,186
3288,53289,1,1.0,Mobile Phone,1,9.0,Single,4,Male,3.0,3.0,18.0,2.0,Mobile Phone,8,3,0,1.0,169
3289,53290,0,13.0,PC,2,20.0,Divorced,4,Male,3.0,2.0,14.0,5.0,Mobile Phone,5,4,0,2.0,146
3290,53291,0,6.0,Mobile Phone,1,11.0,Divorced,5,Female,4.0,7.0,13.0,9.0,Laptop & Accessory,3,3,0,2.0,187
3291,53292,0,14.0,Pad,1,23.0,Single,5,Male,3.0,2.0,15.0,1.0,Laptop & Accessory,8,3,0,2.0,176
3292,53293,0,4.0,Mobile Phone,1,9.0,Single,5,Female,3.0,2.0,25.0,1.0,Laptop & Accessory,7,2,1,2.0,194
3293,53294,0,19.0,PC,1,9.0,Single,5,Female,4.0,2.0,15.0,1.0,Mobile Phone,3,3,0,2.0,148
3294,53295,0,16.0,Mobile Phone,1,36.0,Divorced,4,Male,4.0,8.0,14.0,9.0,Laptop & Accessory,3,4,0,3.0,169
3295,53296,0,12.0,Pad,1,19.0,Married,5,Male,3.0,2.0,16.0,3.0,Laptop & Accessory,4,5,0,2.0,188
3296,53297,0,8.0,Pad,1,23.0,Single,5,Female,4.0,2.0,17.0,4.0,Mobile Phone,3,2,0,2.0,151
3297,53298,1,13.0,Mobile Phone,3,18.0,Divorced,4,Female,3.0,8.0,19.0,8.0,Fashion,3,2,0,1.0,202
3298,53299,1,19.0,Mobile Phone,3,9.0,Single,4,Male,3.0,8.0,17.0,4.0,Laptop & Accessory,6,2,0,1.0,177
3302,53303,0,2.0,Mobile Phone,3,9.0,Divorced,4,Female,3.0,8.0,21.0,6.0,Laptop & Accessory,3,4,1,8.0,173
3303,53304,0,8.0,Mobile Phone,2,10.0,Divorced,4,Male,3.0,2.0,20.0,3.0,Mobile Phone,2,2,0,2.0,162
3304,53305,1,1.0,Pad,1,12.0,Divorced,5,Female,3.0,2.0,15.0,8.0,Mobile Phone,3,3,1,1.0,149
3305,53306,0,1.0,Pad,1,10.0,Divorced,4,Male,3.0,2.0,12.0,1.0,Mobile Phone,3,2,0,2.0,142
3307,53308,0,18.0,Mobile Phone,1,11.0,Single,4,Male,3.0,3.0,13.0,4.0,Laptop & Accessory,11,4,0,2.0,184
3308,53309,0,1.0,Mobile Phone,1,9.0,Single,2,Male,4.0,2.0,14.0,2.0,Mobile Phone,9,5,0,2.0,159
3309,53310,0,7.0,Mobile Phone,3,7.0,Married,2,Male,3.0,2.0,23.0,9.0,Laptop & Accessory,3,5,0,1.0,165
3310,53311,0,9.0,Mobile Phone,1,34.0,Single,5,Female,3.0,2.0,12.0,2.0,Mobile Phone,3,5,0,2.0,151
3311,53312,0,13.0,Mobile Phone,3,7.0,Divorced,4,Male,3.0,5.0,15.0,12.0,Laptop & Accessory,3,2,1,3.0,187
3312,53313,0,6.0,Mobile Phone,3,20.0,Married,4,Male,4.0,2.0,12.0,4.0,Laptop & Accessory,4,2,0,1.0,169
3313,53314,0,4.0,Pad,1,12.0,Married,5,Male,4.0,2.0,13.0,4.0,Mobile Phone,11,2,0,1.0,163
3316,53317,0,6.0,Mobile Phone,1,15.0,Divorced,2,Female,4.0,2.0,13.0,4.0,Laptop & Accessory,7,3,0,2.0,177
3318,53319,0,11.0,Mobile Phone,3,23.0,Married,5,Male,4.0,2.0,20.0,1.0,Laptop & Accessory,6,3,0,2.0,188
3319,53320,0,2.0,Mobile Phone,2,15.0,Married,5,Male,4.0,2.0,14.0,5.0,Mobile Phone,3,2,0,1.0,174
3320,53321,0,1.0,Mobile Phone,1,7.0,Divorced,5,Male,3.0,3.0,23.0,3.0,Laptop & Accessory,8,2,0,3.0,173
3321,53322,0,18.0,Mobile Phone,1,15.0,Divorced,2,Male,4.0,2.0,25.0,3.0,Mobile Phone,4,2,1,2.0,153
3322,53323,0,16.0,Pad,1,9.0,Single,4,Male,3.0,3.0,15.0,3.0,Mobile Phone,7,2,1,1.0,150
3323,53324,0,13.0,PC,2,15.0,Divorced,5,Male,4.0,2.0,22.0,4.0,Mobile Phone,2,5,0,2.0,148
3324,53325,0,1.0,Mobile Phone,3,10.0,Divorced,4,Male,4.0,2.0,19.0,4.0,Laptop & Accessory,3,5,1,2.0,167
3326,53327,1,1.0,Pad,1,32.0,Married,4,Female,4.0,8.0,20.0,9.0,Mobile Phone,3,4,1,1.0,145
3327,53328,0,6.0,Pad,1,7.0,Married,4,Male,4.0,2.0,13.0,3.0,Mobile Phone,2,2,0,1.0,148
3328,53329,0,1.0,Mobile Phone,3,11.0,Divorced,5,Male,3.0,2.0,13.0,4.0,Laptop & Accessory,3,5,0,2.0,168
3329,53330,0,23.0,Mobile Phone,1,7.0,Divorced,4,Female,3.0,2.0,17.0,3.0,Mobile Phone,4,5,0,2.0,161
3330,53331,0,1.0,Pad,1,11.0,Divorced,5,Male,3.0,4.0,18.0,5.0,Mobile Phone,2,2,0,1.0,157
